#    itr              mu            ntot            mtot            etot
       1       -8.274902        2.500275        1.247116      -46.546081
       2        7.961562        2.500763       -1.130365       -5.296022
       3        8.742743        2.500061        1.096405       -3.096537
       4        8.782417        2.500580       -1.051563       -2.512830
       5        8.854020        2.500519        0.989090       -1.722720
       6        8.943151        2.499908       -0.898163       -0.741783
       7        8.870111        2.500000        0.770172        0.543158
       8        8.761647        2.499390       -0.619534        2.066542
       9        8.765962        2.500061        0.479004        3.492569
      10        8.797378        2.499207       -0.358486        4.516897
      11        8.840582        2.500214        0.262863        5.174526
      12        8.881910        2.500977       -0.189261        5.574610
      13        8.851754        2.500671        0.139771        5.794077
      14        8.863894        2.499695       -0.102464        5.890552
      15        8.885279        2.500397        0.076279        5.944948
      16        8.878639        2.500397       -0.056046        5.982044
      17        8.894245        2.500580        0.040543        6.001204
      18        8.888735        2.499908       -0.030167        6.006498
      19        8.874827        2.499878        0.021851        6.004267
      20        8.874561        2.499054       -0.015594        6.000837
      21        8.889641        2.499908        0.010635        6.000103
      22        8.898960        2.499695       -0.006989        6.007537
      23        8.901758        2.499634        0.005371        6.005603
      24        8.904911        2.500061       -0.004639        6.008673
      25        8.893025        2.499115        0.004135        6.004619
