#    itr              mu            ntot            mtot            etot
       1       22.517578        3.399811        1.298823       -8.715432
       2       10.117885        3.400818       -0.731444        4.841892
       3       11.063449        3.400055        0.400436        8.148490
       4       11.530216        3.399841       -0.220206        9.217331
       5       11.671675        3.399933        0.119075        9.554030
       6       11.713831        3.399658       -0.064432        9.648436
       7       11.723484        3.400269        0.034272        9.683582
       8       11.728811        3.399872       -0.018005        9.692569
       9       11.734637        3.399139        0.009980        9.682816
      10       11.741009        3.400635       -0.005402        9.694883
      11       11.727000        3.399811        0.003204        9.697009
      12       11.732656        3.399445       -0.002106        9.686937
      13       11.733602        3.400696        0.001343        9.698212
