# n = 5.3 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       92.755000        5.299255        0.350372      410.772997
       2       88.528000        5.299866        0.320892      413.837766
       3       88.515000        5.299133        0.302704      413.908869
       4       88.502000        5.299377        0.290375      413.922792
       5       88.503000        5.299622        0.283173      413.996548
       6       88.501000        5.299377        0.278656      414.013369
       7       88.502000        5.299561        0.274841      414.021624
       8       88.500000        5.299316        0.270813      414.024196
       9       88.505000        5.299316        0.267883      414.014043
      10       88.503000        5.299316        0.264954      414.021803
      11       88.502000        5.299561        0.262634      414.049800
      12       88.505000        5.299805        0.260803      414.096690
      13       88.510000        5.299316        0.258850      414.076737
      14       88.507000        5.299561        0.257507      414.064656
      15       88.511000        5.299561        0.256042      414.086827
      16       88.509000        5.299072        0.255310      414.046979
      17       88.501000        5.300049        0.254333      414.096311
      18       88.516000        5.299805        0.253723      414.154432
      19       88.513000        5.300293        0.252991      414.179739
      20       88.522000        5.299072        0.252380      414.112236
      21       88.500000        5.299072        0.251404      414.016235
      22       88.502000        5.299072        0.250916      414.018794
      23       88.504000        5.299072        0.250427      414.019703
      24       88.506000        5.299561        0.250671      414.064038
