#    itr              mu            ntot            mtot            etot
       1       31.151367        4.400146        0.797915       31.613182
       2       15.281796        4.400787       -0.546253       24.356820
       3       15.704397        4.400848        0.386043       25.365950
       4       15.853178        4.400208       -0.278307       25.802649
       5       15.904795        4.400024        0.204305       26.023348
       6       15.912761        4.399658       -0.152052       26.128745
       7       15.895780        4.399231        0.113020       26.181719
       8       15.884953        4.400391       -0.081630       26.228944
       9       15.880675        4.399292        0.059702       26.240221
      10       15.868844        4.399292       -0.043314       26.237811
      11       15.870749        4.400513        0.031242       26.263420
      12       15.865521        4.400269       -0.021975       26.272704
      13       15.874460        4.399780        0.015211       26.265728
      14       15.869480        4.400116       -0.011992       26.273897
      15       15.876873        4.400024        0.009085       26.268741
      16       15.875686        4.399780       -0.007202       26.263761
      17       15.870788        4.399048        0.005524       26.249900
      18       15.872824        4.399048       -0.004410       26.243886
      19       15.874996        4.400757        0.003021       26.275989
      20       15.877315        4.400513       -0.003174       26.282316
