#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	3.695984	3.699829	3.695984	3.699829	-7.662903	-7.658630	
1	3.696285	3.700130	3.698996	3.702841	-7.658686	-7.654414	
2	3.697188	3.701034	3.708029	3.711875	-7.646039	-7.641767	
3	3.698693	3.702539	3.723079	3.726925	-7.624969	-7.620697	
4	3.700799	3.704644	3.744137	3.747982	-7.595489	-7.591217	
5	3.703504	3.707350	3.771189	3.775034	-7.557616	-7.553344	
6	3.706807	3.710653	3.804219	3.808064	-7.511374	-7.507102	
7	3.710706	3.714551	3.843207	3.847053	-7.456790	-7.452517	
8	3.715199	3.719044	3.888131	3.891976	-7.393897	-7.389624	
9	3.720282	3.724127	3.938963	3.942808	-7.322733	-7.318460	
10	3.725953	3.729798	3.995671	3.999517	-7.243340	-7.239068	
11	3.732208	3.736053	4.058223	4.062068	-7.155768	-7.151495	
12	3.739044	3.742889	4.126581	4.130426	-7.060068	-7.055795	
13	3.746456	3.750301	4.200702	4.204547	-6.956297	-6.952025	
14	3.754440	3.758285	4.280543	4.284388	-6.844520	-6.840247	
15	3.762991	3.766836	4.366056	4.369901	-6.724802	-6.720530	
16	3.772104	3.775950	4.457189	4.461034	-6.597216	-6.592944	
17	3.781774	3.785619	4.553886	4.557732	-6.461839	-6.457567	
18	3.791995	3.795840	4.656091	4.659936	-6.318753	-6.314480	
19	3.802760	3.806605	4.763741	4.767586	-6.168043	-6.163771	
20	3.814063	3.817908	4.876771	4.880616	-6.009801	-6.005528	
21	3.825897	3.829742	4.995114	4.998959	-5.844121	-5.839848	
22	3.838255	3.842100	5.118698	5.122543	-5.671103	-5.666831	
23	3.851130	3.854976	5.247448	5.251293	-5.490853	-5.486580	
24	3.864514	3.868359	5.381288	5.385133	-5.303477	-5.299205	
25	3.878399	3.882244	5.520136	5.523981	-5.109090	-5.104818	
26	3.892776	3.896622	5.663909	5.667754	-4.907808	-4.903536	
27	3.907637	3.911483	5.812520	5.816365	-4.699753	-4.695480	
28	3.922973	3.926819	5.965879	5.969725	-4.485049	-4.480777	
29	3.938775	3.942620	6.123895	6.127741	-4.263827	-4.259554	
30	3.955033	3.958878	6.286473	6.290318	-4.036219	-4.031946	
31	3.971737	3.975582	6.453513	6.457358	-3.802362	-3.798090	
32	3.988877	3.992722	6.624916	6.628761	-3.562398	-3.558125	
33	4.006443	4.010289	6.800578	6.804424	-3.316470	-3.312198	
34	4.024425	4.028270	6.980394	6.984240	-3.064728	-3.060456	
35	4.042811	4.046656	7.164255	7.168101	-2.807323	-2.803050	
36	4.061591	4.065436	7.352051	7.355896	-2.544409	-2.540136	
37	4.080752	4.084598	7.543668	7.547513	-2.276145	-2.271873	
38	4.100285	4.104130	7.738991	7.742836	-2.002693	-1.998421	
39	4.120176	4.124021	7.937902	7.941747	-1.724218	-1.719945	
40	4.140414	4.144259	8.140282	8.144127	-1.440886	-1.436614	
41	4.160986	4.164831	8.346008	8.349853	-1.152870	-1.148597	
42	4.181881	4.185726	8.554956	8.558802	-0.860341	-0.856069	
43	4.203086	4.206931	8.767002	8.770847	-0.563478	-0.559205	
44	4.224587	4.228432	8.982017	8.985862	-0.262457	-0.258185	
45	4.246373	4.250218	9.199871	9.203716	0.042539	0.046811	
46	4.268429	4.272274	9.420433	9.424278	0.351326	0.355598	
47	4.290743	4.294588	9.643571	9.647416	0.663719	0.667991	
48	4.313300	4.317146	9.869150	9.872995	0.979529	0.983802	
49	4.336089	4.339934	10.097034	10.100879	1.298567	1.302839	
50	4.359094	4.362939	10.327085	10.330931	1.620639	1.624912	
51	4.382302	4.386147	10.559166	10.563012	1.945553	1.949825	
52	4.405699	4.409544	10.793137	10.796982	2.273112	2.277384	
53	4.429271	4.433116	11.028856	11.032702	2.603119	2.607391	
54	4.453004	4.456849	11.266182	11.270027	2.935375	2.939647	
55	4.476883	4.480728	11.504971	11.508817	3.269680	3.273952	
56	4.500894	4.504739	11.745081	11.748926	3.605833	3.610105	
57	4.525022	4.528867	11.986365	11.990210	3.943631	3.947903	
58	4.549253	4.553099	12.228679	12.232524	4.282871	4.287143	
59	4.573573	4.577418	12.471877	12.475722	4.623348	4.627620	
60	4.597967	4.601812	12.715812	12.719658	4.964857	4.969130	
61	4.622419	4.626265	12.960338	12.964183	5.307193	5.311466	
62	4.646916	4.650761	13.205307	13.209152	5.650150	5.654422	
63	4.671443	4.675288	13.450572	13.454417	5.993520	5.997792	
64	4.695984	4.699829	13.695984	13.699829	6.337097	6.341370	
65	4.720525	4.724370	13.941396	13.945241	6.680674	6.684947	
66	4.745052	4.748897	14.186661	14.190506	7.024045	7.028317	
67	4.769548	4.773394	14.431630	14.435475	7.367001	7.371274	
68	4.794001	4.797846	14.676155	14.680001	7.709337	7.713610	
69	4.818395	4.822240	14.920091	14.923936	8.050847	8.055119	
70	4.842714	4.846560	15.163289	15.167134	8.391324	8.395596	
71	4.866946	4.870791	15.405603	15.409448	8.730564	8.734836	
72	4.891074	4.894919	15.646887	15.650732	9.068362	9.072634	
73	4.915085	4.918930	15.886996	15.890842	9.404515	9.408787	
74	4.938964	4.942809	16.125786	16.129631	9.738820	9.743092	
75	4.962697	4.966542	16.363111	16.366957	10.071076	10.075348	
76	4.986269	4.990114	16.598831	16.602676	10.401083	10.405355	
77	5.009666	5.013511	16.832801	16.836647	10.728642	10.732914	
78	5.032874	5.036719	17.064882	17.068728	11.053555	11.057828	
79	5.055879	5.059724	17.294934	17.298779	11.375628	11.379900	
80	5.078667	5.082513	17.522818	17.526663	11.694665	11.698938	
81	5.101225	5.105070	17.748397	17.752242	12.010476	12.014748	
82	5.123539	5.127384	17.971535	17.975380	12.322868	12.327141	
83	5.145595	5.149440	18.192097	18.195942	12.631656	12.635928	
84	5.167381	5.171226	18.409951	18.413796	12.936651	12.940924	
85	5.188882	5.192727	18.624966	18.628811	13.237672	13.241944	
86	5.210087	5.213932	18.837011	18.840857	13.534536	13.538808	
87	5.230982	5.234827	19.045960	19.049805	13.827064	13.831336	
88	5.251554	5.255399	19.251686	19.255531	14.115080	14.119353	
89	5.271792	5.275637	19.454066	19.457911	14.398412	14.402684	
90	5.291683	5.295528	19.652977	19.656822	14.676887	14.681160	
91	5.311215	5.315061	19.848300	19.852145	14.950339	14.954612	
92	5.330377	5.334222	20.039917	20.043762	15.218603	15.222876	
93	5.349157	5.353002	20.227712	20.231558	15.481517	15.485789	
94	5.367543	5.371388	20.411573	20.415419	15.738923	15.743195	
95	5.385524	5.389370	20.591389	20.595235	15.990665	15.994937	
96	5.403091	5.406936	20.767052	20.770897	16.236592	16.240865	
97	5.420231	5.424076	20.938455	20.942300	16.476556	16.480829	
98	5.436935	5.440780	21.105495	21.109340	16.710413	16.714685	
99	5.453193	5.457038	21.268072	21.271918	16.938021	16.942293	
100	5.468994	5.472840	21.426088	21.429934	17.159244	17.163516	
101	5.484330	5.488176	21.579448	21.583293	17.373947	17.378220	
102	5.499191	5.503037	21.728059	21.731904	17.582003	17.586275	
103	5.513569	5.517414	21.871832	21.875677	17.783285	17.787557	
104	5.527453	5.531299	22.010680	22.014525	17.977672	17.981944	
105	5.540837	5.544683	22.144520	22.148365	18.165047	18.169320	
106	5.553712	5.557558	22.273270	22.277115	18.345298	18.349570	
107	5.566071	5.569916	22.396854	22.400699	18.518315	18.522588	
108	5.577905	5.581750	22.515197	22.519042	18.683995	18.688267	
109	5.589208	5.593053	22.628227	22.632072	18.842237	18.846510	
110	5.599973	5.603818	22.735877	22.739722	18.992947	18.997220	
111	5.610194	5.614039	22.838081	22.841927	19.136034	19.140306	
112	5.619863	5.623709	22.934779	22.938624	19.271411	19.275683	
113	5.628977	5.632822	23.025912	23.029757	19.398996	19.403269	
114	5.637528	5.641373	23.111425	23.115270	19.518714	19.522987	
115	5.645512	5.649357	23.191266	23.195111	19.630492	19.634764	
116	5.652924	5.656769	23.265387	23.269232	19.734262	19.738534	
117	5.659760	5.663605	23.333745	23.337590	19.829962	19.834235	
118	5.666015	5.669860	23.396296	23.400142	19.917535	19.921807	
119	5.671686	5.675531	23.453005	23.456850	19.996927	20.001199	
120	5.676769	5.680614	23.503837	23.507682	20.068091	20.072364	
121	5.681262	5.685107	23.548760	23.552606	20.130984	20.135257	
122	5.685160	5.689006	23.587749	23.591594	20.185568	20.189841	
123	5.688463	5.692309	23.620779	23.624624	20.231811	20.236083	
124	5.691169	5.695014	23.647831	23.651676	20.269683	20.273956	
125	5.693274	5.697120	23.668888	23.672734	20.299164	20.303436	
126	5.694779	5.698625	23.683938	23.687784	20.320234	20.324506	
127	5.695683	5.699528	23.692972	23.696817	20.332881	20.337153	
128	5.695984	5.699829	23.695984	23.699829	20.337097	20.341370	
129	5.698996	5.702841	23.696285	23.700130	20.337700	20.341972	
130	5.708029	5.711875	23.697188	23.701034	20.339506	20.343779	
131	5.723079	5.726925	23.698693	23.702539	20.342516	20.346789	
132	5.744137	5.747982	23.700799	23.704644	20.346728	20.351000	
133	5.771189	5.775034	23.703504	23.707350	20.352138	20.356411	
134	5.804219	5.808064	23.706807	23.710653	20.358744	20.363017	
135	5.843207	5.847053	23.710706	23.714551	20.366542	20.370814	
136	5.888131	5.891976	23.715199	23.719044	20.375527	20.379799	
137	5.938963	5.942808	23.720282	23.724127	20.385693	20.389965	
138	5.995671	5.999517	23.725953	23.729798	20.397035	20.401307	
139	6.058223	6.062068	23.732208	23.736053	20.409545	20.413817	
140	6.126581	6.130426	23.739044	23.742889	20.423216	20.427489	
141	6.200702	6.204547	23.746456	23.750301	20.438041	20.442313	
142	6.280543	6.284388	23.754440	23.758285	20.454009	20.458281	
143	6.366056	6.369901	23.762991	23.766836	20.471112	20.475384	
144	6.457189	6.461034	23.772104	23.775950	20.489338	20.493611	
145	6.553886	6.557732	23.781774	23.785619	20.508678	20.512950	
146	6.656091	6.659936	23.791995	23.795840	20.529119	20.533391	
147	6.763741	6.767586	23.802760	23.806605	20.550649	20.554921	
148	6.876771	6.880616	23.814063	23.817908	20.573255	20.577527	
149	6.995114	6.998959	23.825897	23.829742	20.596923	20.601196	
150	7.118698	7.122543	23.838255	23.842100	20.621640	20.625912	
151	7.247448	7.251293	23.851130	23.854976	20.647390	20.651662	
152	7.381288	7.385133	23.864514	23.868359	20.674158	20.678430	
153	7.520136	7.523981	23.878399	23.882244	20.701928	20.706200	
154	7.663909	7.667754	23.892776	23.896622	20.730682	20.734955	
155	7.812520	7.816365	23.907637	23.911483	20.760404	20.764677	
156	7.965879	7.969725	23.922973	23.926819	20.791076	20.795349	
157	8.123895	8.127741	23.938775	23.942620	20.822679	20.826952	
158	8.286473	8.290318	23.955033	23.958878	20.855195	20.859467	
159	8.453513	8.457358	23.971737	23.975582	20.888603	20.892875	
160	8.624916	8.628761	23.988877	23.992722	20.922884	20.927156	
161	8.800578	8.804424	24.006443	24.010289	20.958016	20.962289	
162	8.980394	8.984240	24.024425	24.028270	20.993979	20.998252	
163	9.164255	9.168101	24.042811	24.046656	21.030751	21.035024	
164	9.352051	9.355896	24.061591	24.065436	21.068311	21.072583	
165	9.543668	9.547513	24.080752	24.084598	21.106634	21.110906	
166	9.738991	9.742836	24.100285	24.104130	21.145699	21.149971	
167	9.937902	9.941747	24.120176	24.124021	21.185481	21.189753	
168	10.140282	10.144127	24.140414	24.144259	21.225957	21.230229	
169	10.346008	10.349853	24.160986	24.164831	21.267102	21.271374	
170	10.554956	10.558802	24.181881	24.185726	21.308892	21.313164	
171	10.767002	10.770847	24.203086	24.206931	21.351301	21.355573	
172	10.982017	10.985862	24.224587	24.228432	21.394304	21.398576	
173	11.199871	11.203716	24.246373	24.250218	21.437875	21.442147	
