#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	26.186577	-7.664507	26.186765	-7.664254	15.295437	-18.171665	48.782336	14.931317	48.782524	14.931441	47.663364	14.196262	
1	26.186870	-7.664214	26.189697	-7.661322	15.299626	-18.167476	48.779403	14.928385	48.782231	14.931147	47.662789	14.195687	
2	26.187750	-7.663334	26.198492	-7.652526	15.312191	-18.154911	48.770608	14.919589	48.781352	14.930268	47.661065	14.193962	
3	26.189215	-7.661869	26.213144	-7.637874	15.333124	-18.133978	48.755956	14.904937	48.779886	14.928803	47.658192	14.191090	
4	26.191265	-7.659819	26.233643	-7.617376	15.362412	-18.104690	48.735458	14.884439	48.777836	14.926752	47.654172	14.187070	
5	26.193899	-7.657185	26.259974	-7.591045	15.400037	-18.067065	48.709126	14.858108	48.775202	14.924119	47.649010	14.181907	
6	26.197115	-7.653969	26.292120	-7.558899	15.445977	-18.021125	48.676981	14.825962	48.771987	14.920903	47.642707	14.175604	
7	26.200911	-7.650173	26.330057	-7.520962	15.500202	-17.966900	48.639043	14.788024	48.768191	14.917107	47.635268	14.168166	
8	26.205284	-7.645800	26.373761	-7.477258	15.562679	-17.904423	48.595340	14.744321	48.763817	14.912733	47.626699	14.159597	
9	26.210233	-7.640851	26.423200	-7.427819	15.633371	-17.833731	48.545900	14.694881	48.758869	14.907785	47.617005	14.149902	
10	26.215753	-7.635331	26.478341	-7.372678	15.712234	-17.754868	48.490760	14.639741	48.753348	14.902264	47.606193	14.139090	
11	26.221843	-7.629241	26.539144	-7.311874	15.799219	-17.667883	48.429956	14.578937	48.747259	14.896175	47.594270	14.127168	
12	26.228497	-7.622587	26.605568	-7.245450	15.894272	-17.572830	48.363532	14.512513	48.740605	14.889521	47.581245	14.114143	
13	26.235712	-7.615372	26.677567	-7.173452	15.997336	-17.469766	48.291534	14.440515	48.733390	14.882306	47.567127	14.100025	
14	26.243483	-7.607601	26.755088	-7.095931	16.108347	-17.358755	48.214013	14.362994	48.725618	14.874534	47.551925	14.084823	
15	26.251807	-7.599277	26.838078	-7.012941	16.227237	-17.239865	48.131022	14.280004	48.717295	14.866211	47.535650	14.068548	
16	26.260676	-7.590407	26.926478	-6.924541	16.353933	-17.113169	48.042622	14.191604	48.708425	14.857341	47.518314	14.051212	
17	26.270088	-7.580996	27.020225	-6.830794	16.488356	-16.978746	47.948875	14.097857	48.699014	14.847930	47.499928	14.032826	
18	26.280034	-7.571050	27.119252	-6.731767	16.630424	-16.836678	47.849848	13.998830	48.689067	14.837983	47.480506	14.013404	
