#    itr              mu            ntot            mtot            etot
       1      -21.851074        0.800354        0.400177      -20.517620
       2       -7.832741        0.800659       -0.254272       -9.041224
       3       -7.789029        0.800293        0.183899       -8.763420
       4       -7.776230        0.800293       -0.139709       -8.666957
       5       -7.756336        0.799316        0.108704       -8.612082
       6       -7.743030        0.799072       -0.087097       -8.585615
       7       -7.731263        0.799072        0.068787       -8.571379
       8       -7.703805        0.800903       -0.053833       -8.575681
       9       -7.688078        0.800171        0.042236       -8.560772
      10       -7.686913        0.799194       -0.033203       -8.550771
      11       -7.685882        0.800659        0.024902       -8.561452
      12       -7.676487        0.800659       -0.019287       -8.557395
      13       -7.676658        0.799683        0.015137       -8.549141
      14       -7.676808        0.800171       -0.011963       -8.553996
      15       -7.668468        0.799683        0.010742       -8.549177
      16       -7.669563        0.800659       -0.009033       -8.557403
      17       -7.670531        0.799683        0.007080       -8.548192
      18       -7.675622        0.799683       -0.005127       -8.549614
      19       -7.667419        0.800659        0.004639       -8.557062
