#    itr              mu            ntot            mtot            etot
       1       -1.209961        2.699585        1.349422      -31.402241
       2        6.841383        2.699371       -0.831519       -5.116323
       3        7.176230        2.699219        0.446655       -1.238763
       4        7.388557        2.699158       -0.234117        0.372050
       5        7.449157        2.699219        0.120483        0.840462
       6        7.475732        2.700684       -0.062422        0.981633
       7        7.474917        2.699371        0.031418        1.018422
       8        7.486623        2.699371       -0.017334        1.017606
       9        7.474819        2.699249        0.009872        1.019072
      10        7.473863        2.700867       -0.006317        1.032418
      11        7.485405        2.700989        0.003296        1.044988
      12        7.486082        2.699524       -0.002106        1.035432
      13        7.486864        2.700806        0.000931        1.033593
      14        7.487767        2.699890       -0.000488        1.036656
