#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.266479	-3.266479	-3.266479	-3.266479	-14.472656	-14.472656	
1	-3.266178	-3.266178	-3.263468	-3.263468	-14.468440	-14.468440	
2	-3.265275	-3.265275	-3.254434	-3.254434	-14.455793	-14.455793	
3	-3.263770	-3.263770	-3.239384	-3.239384	-14.434723	-14.434723	
4	-3.261664	-3.261664	-3.218327	-3.218327	-14.405242	-14.405242	
5	-3.258959	-3.258959	-3.191275	-3.191275	-14.367370	-14.367370	
6	-3.255656	-3.255656	-3.158245	-3.158245	-14.321127	-14.321127	
7	-3.251757	-3.251757	-3.119256	-3.119256	-14.266543	-14.266543	
8	-3.247265	-3.247265	-3.074332	-3.074332	-14.203650	-14.203650	
9	-3.242182	-3.242182	-3.023501	-3.023501	-14.132486	-14.132486	
10	-3.236511	-3.236511	-2.966792	-2.966792	-14.053094	-14.053094	
11	-3.230256	-3.230256	-2.904240	-2.904240	-13.965521	-13.965521	
12	-3.223420	-3.223420	-2.835883	-2.835883	-13.869821	-13.869821	
13	-3.216008	-3.216008	-2.761761	-2.761761	-13.766051	-13.766051	
14	-3.208024	-3.208024	-2.681920	-2.681920	-13.654273	-13.654273	
15	-3.199472	-3.199472	-2.596407	-2.596407	-13.534555	-13.534555	
16	-3.190359	-3.190359	-2.505275	-2.505275	-13.406970	-13.406970	
17	-3.180689	-3.180689	-2.408577	-2.408577	-13.271593	-13.271593	
18	-3.170469	-3.170469	-2.306372	-2.306372	-13.128506	-13.128506	
19	-3.159704	-3.159704	-2.198723	-2.198723	-12.977796	-12.977796	
20	-3.148401	-3.148401	-2.085692	-2.085692	-12.819554	-12.819554	
21	-3.136566	-3.136566	-1.967349	-1.967349	-12.653874	-12.653874	
22	-3.124208	-3.124208	-1.843766	-1.843766	-12.480857	-12.480857	
23	-3.111333	-3.111333	-1.715015	-1.715015	-12.300606	-12.300606	
24	-3.097949	-3.097949	-1.581176	-1.581176	-12.113231	-12.113231	
25	-3.084064	-3.084064	-1.442328	-1.442328	-11.918844	-11.918844	
26	-3.069687	-3.069687	-1.298555	-1.298555	-11.717562	-11.717562	
27	-3.054826	-3.054826	-1.149944	-1.149944	-11.509506	-11.509506	
28	-3.039490	-3.039490	-0.996584	-0.996584	-11.294803	-11.294803	
29	-3.023688	-3.023688	-0.838568	-0.838568	-11.073580	-11.073580	
30	-3.007431	-3.007431	-0.675991	-0.675991	-10.845972	-10.845972	
31	-2.990727	-2.990727	-0.508950	-0.508950	-10.612115	-10.612115	
32	-2.973586	-2.973586	-0.337547	-0.337547	-10.372151	-10.372151	
33	-2.956020	-2.956020	-0.161885	-0.161885	-10.126224	-10.126224	
34	-2.938038	-2.938038	0.017931	0.017931	-9.874482	-9.874482	
35	-2.919652	-2.919652	0.201792	0.201792	-9.617076	-9.617076	
36	-2.900873	-2.900873	0.389588	0.389588	-9.354162	-9.354162	
37	-2.881711	-2.881711	0.581205	0.581205	-9.085899	-9.085899	
38	-2.862179	-2.862179	0.776527	0.776527	-8.812447	-8.812447	
39	-2.842288	-2.842288	0.975439	0.975439	-8.533971	-8.533971	
40	-2.822050	-2.822050	1.177818	1.177818	-8.250640	-8.250640	
41	-2.801477	-2.801477	1.383544	1.383544	-7.962623	-7.962623	
42	-2.780582	-2.780582	1.592493	1.592493	-7.670095	-7.670095	
43	-2.759378	-2.759378	1.804539	1.804539	-7.373231	-7.373231	
44	-2.737876	-2.737876	2.019553	2.019553	-7.072211	-7.072211	
45	-2.716091	-2.716091	2.237407	2.237407	-6.767215	-6.767215	
46	-2.694035	-2.694035	2.457970	2.457970	-6.458428	-6.458428	
47	-2.671721	-2.671721	2.681107	2.681107	-6.146035	-6.146035	
48	-2.649163	-2.649163	2.906686	2.906686	-5.830224	-5.830224	
49	-2.626375	-2.626375	3.134570	3.134570	-5.511187	-5.511187	
50	-2.603369	-2.603369	3.364622	3.364622	-5.189114	-5.189114	
51	-2.580161	-2.580161	3.596703	3.596703	-4.864201	-4.864201	
52	-2.556764	-2.556764	3.830674	3.830674	-4.536642	-4.536642	
53	-2.533192	-2.533192	4.066393	4.066393	-4.206635	-4.206635	
54	-2.509460	-2.509460	4.303719	4.303719	-3.874379	-3.874379	
55	-2.485581	-2.485581	4.542508	4.542508	-3.540074	-3.540074	
56	-2.461570	-2.461570	4.782617	4.782617	-3.203921	-3.203921	
57	-2.437441	-2.437441	5.023902	5.023902	-2.866123	-2.866123	
58	-2.413210	-2.413210	5.266216	5.266216	-2.526883	-2.526883	
59	-2.388890	-2.388890	5.509414	5.509414	-2.186406	-2.186406	
60	-2.364497	-2.364497	5.753349	5.753349	-1.844896	-1.844896	
61	-2.340044	-2.340044	5.997875	5.997875	-1.502560	-1.502560	
62	-2.315547	-2.315547	6.242844	6.242844	-1.159604	-1.159604	
63	-2.291021	-2.291021	6.488108	6.488108	-0.816233	-0.816233	
64	-2.266479	-2.266479	6.733521	6.733521	-0.472656	-0.472656	
65	-2.241938	-2.241938	6.978933	6.978933	-0.129079	-0.129079	
66	-2.217412	-2.217412	7.224197	7.224197	0.214291	0.214291	
67	-2.192915	-2.192915	7.469166	7.469166	0.557248	0.557248	
68	-2.168462	-2.168462	7.713692	7.713692	0.899584	0.899584	
69	-2.144069	-2.144069	7.957627	7.957627	1.241093	1.241093	
70	-2.119749	-2.119749	8.200825	8.200825	1.581570	1.581570	
71	-2.095518	-2.095518	8.443139	8.443139	1.920810	1.920810	
72	-2.071389	-2.071389	8.684424	8.684424	2.258608	2.258608	
73	-2.047378	-2.047378	8.924533	8.924533	2.594761	2.594761	
74	-2.023499	-2.023499	9.163322	9.163322	2.929066	2.929066	
75	-1.999767	-1.999767	9.400648	9.400648	3.261322	3.261322	
76	-1.976195	-1.976195	9.636367	9.636367	3.591329	3.591329	
77	-1.952798	-1.952798	9.870338	9.870338	3.918888	3.918888	
78	-1.929590	-1.929590	10.102419	10.102419	4.243802	4.243802	
79	-1.906584	-1.906584	10.332471	10.332471	4.565874	4.565874	
80	-1.883796	-1.883796	10.560355	10.560355	4.884912	4.884912	
81	-1.861238	-1.861238	10.785934	10.785934	5.200722	5.200722	
82	-1.838924	-1.838924	11.009071	11.009071	5.513115	5.513115	
83	-1.816868	-1.816868	11.229634	11.229634	5.821902	5.821902	
84	-1.795083	-1.795083	11.447488	11.447488	6.126898	6.126898	
85	-1.773581	-1.773581	11.662502	11.662502	6.427918	6.427918	
86	-1.752377	-1.752377	11.874548	11.874548	6.724782	6.724782	
87	-1.731482	-1.731482	12.083497	12.083497	7.017310	7.017310	
88	-1.710909	-1.710909	12.289223	12.289223	7.305327	7.305327	
89	-1.690671	-1.690671	12.491602	12.491602	7.588658	7.588658	
90	-1.670780	-1.670780	12.690514	12.690514	7.867134	7.867134	
91	-1.651248	-1.651248	12.885836	12.885836	8.140586	8.140586	
92	-1.632086	-1.632086	13.077453	13.077453	8.408850	8.408850	
93	-1.613307	-1.613307	13.265249	13.265249	8.671764	8.671764	
94	-1.594921	-1.594921	13.449110	13.449110	8.929169	8.929169	
95	-1.576939	-1.576939	13.628926	13.628926	9.180911	9.180911	
96	-1.559373	-1.559373	13.804588	13.804588	9.426839	9.426839	
97	-1.542232	-1.542232	13.975991	13.975991	9.666803	9.666803	
98	-1.525528	-1.525528	14.143032	14.143032	9.900660	9.900660	
99	-1.509271	-1.509271	14.305609	14.305609	10.128268	10.128268	
100	-1.493469	-1.493469	14.463625	14.463625	10.349490	10.349490	
101	-1.478133	-1.478133	14.616985	14.616985	10.564194	10.564194	
102	-1.463272	-1.463272	14.765596	14.765596	10.772249	10.772249	
103	-1.448895	-1.448895	14.909369	14.909369	10.973531	10.973531	
104	-1.435010	-1.435010	15.048217	15.048217	11.167918	11.167918	
105	-1.421626	-1.421626	15.182056	15.182056	11.355294	11.355294	
106	-1.408751	-1.408751	15.310807	15.310807	11.535544	11.535544	
107	-1.396393	-1.396393	15.434390	15.434390	11.708562	11.708562	
108	-1.384558	-1.384558	15.552733	15.552733	11.874241	11.874241	
109	-1.373255	-1.373255	15.665764	15.665764	12.032484	12.032484	
110	-1.362490	-1.362490	15.773413	15.773413	12.183194	12.183194	
111	-1.352270	-1.352270	15.875618	15.875618	12.326280	12.326280	
112	-1.342600	-1.342600	15.972316	15.972316	12.461657	12.461657	
113	-1.333487	-1.333487	16.063448	16.063448	12.589243	12.589243	
114	-1.324935	-1.324935	16.148961	16.148961	12.708961	12.708961	
115	-1.316951	-1.316951	16.228802	16.228802	12.820738	12.820738	
116	-1.309539	-1.309539	16.302924	16.302924	12.924508	12.924508	
117	-1.302703	-1.302703	16.371281	16.371281	13.020209	13.020209	
118	-1.296448	-1.296448	16.433833	16.433833	13.107781	13.107781	
119	-1.290777	-1.290777	16.490542	16.490542	13.187174	13.187174	
120	-1.285694	-1.285694	16.541373	16.541373	13.258338	13.258338	
121	-1.281202	-1.281202	16.586297	16.586297	13.321231	13.321231	
122	-1.277303	-1.277303	16.625286	16.625286	13.375815	13.375815	
123	-1.274000	-1.274000	16.658316	16.658316	13.422057	13.422057	
124	-1.271295	-1.271295	16.685368	16.685368	13.459930	13.459930	
125	-1.269189	-1.269189	16.706425	16.706425	13.489410	13.489410	
126	-1.267684	-1.267684	16.721475	16.721475	13.510480	13.510480	
127	-1.266781	-1.266781	16.730509	16.730509	13.523127	13.523127	
128	-1.266479	-1.266479	16.733521	16.733521	13.527344	13.527344	
129	-1.263468	-1.263468	16.733822	16.733822	13.527946	13.527946	
130	-1.254434	-1.254434	16.734725	16.734725	13.529753	13.529753	
131	-1.239384	-1.239384	16.736230	16.736230	13.532763	13.532763	
132	-1.218327	-1.218327	16.738336	16.738336	13.536974	13.536974	
133	-1.191275	-1.191275	16.741041	16.741041	13.542385	13.542385	
134	-1.158245	-1.158245	16.744344	16.744344	13.548991	13.548991	
135	-1.119256	-1.119256	16.748243	16.748243	13.556788	13.556788	
136	-1.074332	-1.074332	16.752735	16.752735	13.565773	13.565773	
137	-1.023501	-1.023501	16.757818	16.757818	13.575939	13.575939	
138	-0.966792	-0.966792	16.763489	16.763489	13.587281	13.587281	
139	-0.904240	-0.904240	16.769744	16.769744	13.599792	13.599792	
140	-0.835883	-0.835883	16.776580	16.776580	13.613463	13.613463	
141	-0.761761	-0.761761	16.783992	16.783992	13.628287	13.628287	
142	-0.681920	-0.681920	16.791976	16.791976	13.644256	13.644256	
143	-0.596407	-0.596407	16.800528	16.800528	13.661358	13.661358	
144	-0.505275	-0.505275	16.809641	16.809641	13.679585	13.679585	
