#    itr              mu            ntot            mtot            etot
       1       -7.464844        2.300629        1.145059      -40.155025
       2        5.505455        2.299194       -0.806201       -7.728100
       3        5.121435        2.300476        0.503844       -4.722948
       4        5.047148        2.299866       -0.294870       -3.034514
       5        4.979889        2.300659        0.173706       -2.339912
       6        5.005955        2.299896       -0.100815       -2.102875
       7        4.991795        2.300232        0.058258       -2.025156
       8        4.974151        2.299713       -0.034653       -1.997907
       9        5.006499        2.300903        0.020020       -1.986317
      10        4.992473        2.300690       -0.012314       -1.975295
      11        4.982793        2.300232        0.006500       -1.978101
      12        4.978491        2.299011       -0.003174       -1.987187
      13        4.973114        2.300385        0.000961       -1.989397
      14        4.981913        2.299805       -0.000244       -1.981698
      15        4.977391        2.299377       -0.000031       -1.988337
