#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-4.294430	-4.286190	-4.294430	-4.286190	-15.418694	-15.410759	17.705570	17.713810	17.705570	17.713810	16.581306	16.589241	
1	-4.294129	-4.285889	-4.291418	-4.283178	-15.414477	-15.406542	17.702558	17.710798	17.705269	17.713509	16.580704	16.588639	
2	-4.293225	-4.284986	-4.282384	-4.274145	-15.401830	-15.393895	17.693525	17.701765	17.704366	17.712605	16.578897	16.586832	
3	-4.291720	-4.283481	-4.267334	-4.259095	-15.380760	-15.372825	17.678475	17.686715	17.702861	17.711100	16.575887	16.583822	
4	-4.289615	-4.281375	-4.246277	-4.238037	-15.351280	-15.343345	17.657418	17.665657	17.700755	17.708995	16.571676	16.579610	
5	-4.286909	-4.278670	-4.219225	-4.210985	-15.313407	-15.305472	17.630366	17.638605	17.698050	17.706290	16.566266	16.574200	
6	-4.283606	-4.275367	-4.186195	-4.177955	-15.267165	-15.259230	17.597335	17.605575	17.694747	17.702986	16.559659	16.567594	
7	-4.279707	-4.271468	-4.147206	-4.138966	-15.212581	-15.204646	17.558347	17.566586	17.690848	17.699088	16.551862	16.559796	
8	-4.275215	-4.266975	-4.102283	-4.094043	-15.149687	-15.141753	17.513423	17.521663	17.686356	17.694595	16.542877	16.550812	
9	-4.270132	-4.261892	-4.051451	-4.043211	-15.078523	-15.070589	17.462592	17.470831	17.681272	17.689512	16.532711	16.540645	
10	-4.264461	-4.256221	-3.994742	-3.986503	-14.999131	-14.991197	17.405883	17.414123	17.675601	17.683841	16.521369	16.529304	
11	-4.258206	-4.249966	-3.932190	-3.923951	-14.911558	-14.903624	17.343331	17.351571	17.669346	17.677586	16.508859	16.516793	
12	-4.251370	-4.243130	-3.863833	-3.855593	-14.815858	-14.807924	17.274974	17.283213	17.662511	17.670750	16.495187	16.503122	
13	-4.243958	-4.235718	-3.789712	-3.781472	-14.712088	-14.704154	17.200852	17.209092	17.655098	17.663338	16.480363	16.488297	
14	-4.235974	-4.227734	-3.709870	-3.701631	-14.600310	-14.592376	17.121011	17.129251	17.647114	17.655354	16.464395	16.472329	
15	-4.227423	-4.219183	-3.624358	-3.616118	-14.480593	-14.472658	17.035498	17.043738	17.638563	17.646803	16.447292	16.455227	
16	-4.218309	-4.210070	-3.533225	-3.524985	-14.353007	-14.345072	16.944366	16.952605	17.629450	17.637690	16.429066	16.437000	
17	-4.208640	-4.200400	-3.436527	-3.428288	-14.217630	-14.209696	16.847668	16.855908	17.619780	17.628020	16.409726	16.417661	
18	-4.198419	-4.190179	-3.334323	-3.326083	-14.074544	-14.066609	16.745463	16.753703	17.609560	17.617799	16.389285	16.397220	
19	-4.187654	-4.179414	-3.226673	-3.218433	-13.923834	-13.915899	16.637813	16.646053	17.598795	17.607034	16.367755	16.375690	
20	-4.176351	-4.168111	-3.113642	-3.105403	-13.765591	-13.757657	16.524783	16.533023	17.587492	17.595731	16.345149	16.353084	
21	-4.164517	-4.156277	-2.995300	-2.987060	-13.599911	-13.591977	16.406440	16.414680	17.575657	17.583897	16.321480	16.329415	
22	-4.152158	-4.143919	-2.871716	-2.863476	-13.426894	-13.418960	16.282856	16.291096	17.563299	17.571539	16.296764	16.304698	
23	-4.139283	-4.131044	-2.742965	-2.734726	-13.246643	-13.238709	16.154106	16.162346	17.550424	17.558664	16.271014	16.278948	
24	-4.125899	-4.117660	-2.609126	-2.600886	-13.059268	-13.051334	16.020266	16.028506	17.537040	17.545280	16.244246	16.252180	
25	-4.112015	-4.103775	-2.470278	-2.462038	-12.864881	-12.856946	15.881418	15.889658	17.523155	17.531395	16.216476	16.224411	
26	-4.097637	-4.089398	-2.326505	-2.318265	-12.663599	-12.655664	15.737646	15.745885	17.508778	17.517018	16.187722	16.195656	
27	-4.082776	-4.074536	-2.177894	-2.169654	-12.455544	-12.447609	15.589035	15.597274	17.493917	17.502156	16.157999	16.165934	
28	-4.067440	-4.059201	-2.024534	-2.016295	-12.240840	-12.232905	15.435675	15.443915	17.478581	17.486820	16.127327	16.135262	
29	-4.051639	-4.043399	-1.866518	-1.858279	-12.019617	-12.011683	15.277659	15.285898	17.462779	17.471019	16.095724	16.103659	
30	-4.035381	-4.027141	-1.703941	-1.695701	-11.792009	-11.784075	15.115082	15.123321	17.446521	17.454761	16.063209	16.071143	
31	-4.018677	-4.010437	-1.536901	-1.528661	-11.558153	-11.550218	14.948041	14.956281	17.429817	17.438057	16.029801	16.037735	
32	-4.001537	-3.993297	-1.365498	-1.357258	-11.318188	-11.310254	14.776638	14.784878	17.412677	17.420917	15.995520	16.003455	
33	-3.983970	-3.975731	-1.189835	-1.181596	-11.072261	-11.064327	14.600976	14.609215	17.395111	17.403351	15.960388	15.968322	
34	-3.965989	-3.957749	-1.010019	-1.001780	-10.820519	-10.812584	14.421160	14.429400	17.377129	17.385369	15.924424	15.932359	
35	-3.947603	-3.939363	-0.826158	-0.817918	-10.563113	-10.555179	14.237299	14.245538	17.358743	17.366983	15.887652	15.895587	
36	-3.928823	-3.920583	-0.638363	-0.630123	-10.300200	-10.292265	14.049503	14.057743	17.339964	17.348203	15.850093	15.858028	
37	-3.909661	-3.901422	-0.446746	-0.438506	-10.031936	-10.024001	13.857886	13.866126	17.320802	17.329042	15.811770	15.819704	
38	-3.890129	-3.881889	-0.251423	-0.243183	-9.758484	-9.750549	13.662563	13.670803	17.301270	17.309509	15.772705	15.780640	
39	-3.870238	-3.861998	-0.052512	-0.044272	-9.480008	-9.472074	13.463652	13.471892	17.281378	17.289618	15.732923	15.740857	
40	-3.850000	-3.841760	0.149868	0.158108	-9.196677	-9.188742	13.261273	13.269512	17.261140	17.269380	15.692447	15.700382	
41	-3.829427	-3.821188	0.355594	0.363834	-8.908660	-8.900726	13.055546	13.063786	17.240568	17.248808	15.651302	15.659236	
42	-3.808533	-3.800293	0.564543	0.572782	-8.616132	-8.608197	12.846598	12.854837	17.219673	17.227913	15.609512	15.617447	
43	-3.787328	-3.779088	0.776588	0.784828	-8.319268	-8.311334	12.634552	12.642792	17.198468	17.206708	15.567103	15.575037	
44	-3.765827	-3.757587	0.991603	0.999843	-8.018248	-8.010313	12.419538	12.427777	17.176967	17.185207	15.524100	15.532035	
45	-3.744041	-3.735801	1.209457	1.217697	-7.713252	-7.705318	12.201684	12.209923	17.155182	17.163421	15.480529	15.488464	
46	-3.721985	-3.713745	1.430019	1.438259	-7.404465	-7.396530	11.981121	11.989361	17.133125	17.141365	15.436417	15.444351	
47	-3.699671	-3.691431	1.653157	1.661397	-7.092072	-7.084137	11.757983	11.766223	17.110812	17.119051	15.391789	15.399724	
48	-3.677113	-3.668873	1.878736	1.886976	-6.776262	-6.768327	11.532405	11.540644	17.088254	17.096493	15.346673	15.354608	
49	-3.654325	-3.646085	2.106620	2.114860	-6.457224	-6.449289	11.304521	11.312760	17.065465	17.073705	15.301097	15.309031	
50	-3.631320	-3.623080	2.336672	2.344911	-6.135152	-6.127217	11.074469	11.082709	17.042460	17.050700	15.255086	15.263021	
51	-3.608112	-3.599872	2.568753	2.576993	-5.810238	-5.802303	10.842388	10.850627	17.019252	17.027492	15.208670	15.216605	
52	-3.584714	-3.576475	2.802723	2.810963	-5.482679	-5.474744	10.608417	10.616657	16.995855	17.004095	15.161876	15.169810	
53	-3.561143	-3.552903	3.038443	3.046682	-5.152672	-5.144738	10.372698	10.380938	16.972283	16.980523	15.114732	15.122667	
54	-3.537410	-3.529170	3.275768	3.284008	-4.820416	-4.812482	10.135372	10.143612	16.948550	16.956790	15.067267	15.075201	
55	-3.513531	-3.505291	3.514558	3.522797	-4.486111	-4.478176	9.896583	9.904822	16.924671	16.932911	15.019509	15.027444	
56	-3.489520	-3.481280	3.754667	3.762907	-4.149958	-4.142023	9.656474	9.664713	16.900661	16.908900	14.971487	14.979422	
57	-3.465392	-3.457152	3.995951	4.004191	-3.812160	-3.804225	9.415189	9.423429	16.876532	16.884772	14.923230	14.931165	
58	-3.441160	-3.432921	4.238265	4.246505	-3.472920	-3.464986	9.172875	9.181115	16.852301	16.860540	14.874767	14.882702	
59	-3.416840	-3.408601	4.481463	4.489703	-3.132443	-3.124508	8.929677	8.937917	16.827981	16.836221	14.826128	14.834062	
60	-3.392447	-3.384207	4.725399	4.733638	-2.790934	-2.782999	8.685742	8.693981	16.803587	16.811827	14.777341	14.785275	
61	-3.367994	-3.359755	4.969924	4.978164	-2.448597	-2.440663	8.441216	8.449456	16.779135	16.787375	14.728436	14.736370	
62	-3.343497	-3.335258	5.214893	5.223133	-2.105641	-2.097706	8.196247	8.204487	16.754638	16.762878	14.679442	14.687376	
63	-3.318971	-3.310731	5.460158	5.468398	-1.762271	-1.754336	7.950983	7.959222	16.730111	16.738351	14.630389	14.638324	
64	-3.294430	-3.286190	5.705570	5.713810	-1.418694	-1.410759	7.705570	7.713810	16.705570	16.713810	14.581306	14.589241	
65	-3.269889	-3.261649	5.950982	5.959222	-1.075116	-1.067182	7.460158	7.468398	16.681029	16.689269	14.532224	14.540159	
66	-3.245362	-3.237122	6.196247	6.204486	-0.731746	-0.723812	7.214894	7.223134	16.656503	16.664742	14.483171	14.491106	
67	-3.220865	-3.212625	6.441215	6.449455	-0.388790	-0.380855	6.969925	6.978165	16.632006	16.640245	14.434177	14.442112	
68	-3.196413	-3.188173	6.685731	6.693970	-0.046454	-0.038519	6.725410	6.733649	16.607553	16.615793	14.385272	14.393207	
69	-3.172019	-3.163779	6.929678	6.937918	0.295056	0.302990	6.481463	6.489702	16.583160	16.591399	14.336485	14.344420	
70	-3.147699	-3.139460	7.172875	7.181115	0.635533	0.643468	6.238265	6.246505	16.558840	16.567080	14.287846	14.295780	
71	-3.123468	-3.115228	7.415189	7.423429	0.974773	0.982707	5.995951	6.004191	16.534608	16.542848	14.239383	14.247317	
72	-3.099339	-3.091100	7.656474	7.664713	1.312571	1.320506	5.754667	5.762907	16.510480	16.518720	14.191126	14.199060	
73	-3.075329	-3.067089	7.896583	7.904823	1.648724	1.656658	5.514558	5.522797	16.486469	16.494709	14.143104	14.151039	
74	-3.051450	-3.043210	8.135372	8.143612	1.983029	1.990964	5.275768	5.284008	16.462590	16.470830	14.095346	14.103281	
75	-3.027717	-3.019477	8.372698	8.380938	2.315285	2.323220	5.038443	5.046682	16.438857	16.447097	14.047881	14.055816	
76	-3.004145	-2.995905	8.608417	8.616657	2.645292	2.653226	4.802723	4.810963	16.415286	16.423525	14.000737	14.008672	
77	-2.980748	-2.972508	8.842388	8.850627	2.972851	2.980785	4.568753	4.576992	16.391889	16.400128	13.953943	13.961878	
78	-2.957540	-2.949300	9.074469	9.082709	3.297764	3.305699	4.336672	4.344911	16.368680	16.376920	13.907527	13.915461	
79	-2.934535	-2.926295	9.304521	9.312760	3.619837	3.627772	4.106620	4.114860	16.345675	16.353915	13.861516	13.869451	
80	-2.911746	-2.903507	9.532405	9.540644	3.938874	3.946809	3.878736	3.886976	16.322887	16.331127	13.815940	13.823874	
81	-2.889188	-2.880949	9.757983	9.766223	4.254685	4.262619	3.653157	3.661397	16.300329	16.308569	13.770824	13.778758	
82	-2.866875	-2.858635	9.981121	9.989361	4.567078	4.575012	3.430019	3.438259	16.278015	16.286255	13.726196	13.734131	
83	-2.844818	-2.836579	10.201684	10.209923	4.875865	4.883800	3.209457	3.217697	16.255959	16.264199	13.682084	13.690018	
84	-2.823033	-2.814793	10.419538	10.427777	5.180861	5.188795	2.991603	2.999843	16.234174	16.242413	13.638513	13.646448	
85	-2.801532	-2.793292	10.634552	10.642792	5.481881	5.489816	2.776588	2.784828	16.212672	16.220912	13.595510	13.603445	
86	-2.780327	-2.772087	10.846598	10.854837	5.778745	5.786679	2.564543	2.572782	16.191467	16.199707	13.553101	13.561036	
87	-2.759432	-2.751192	11.055546	11.063786	6.071273	6.079208	2.355594	2.363834	16.170573	16.178812	13.511311	13.519246	
88	-2.738860	-2.730620	11.261273	11.269512	6.359290	6.367224	2.149868	2.158108	16.150000	16.158240	13.470166	13.478101	
89	-2.718622	-2.710382	11.463652	11.471892	6.642621	6.650556	1.947488	1.955728	16.129762	16.138002	13.429690	13.437625	
90	-2.698730	-2.690491	11.662563	11.670803	6.921097	6.929031	1.748577	1.756817	16.109871	16.118111	13.389908	13.397842	
91	-2.679198	-2.670958	11.857886	11.866126	7.194549	7.202483	1.553254	1.561494	16.090339	16.098578	13.350843	13.358778	
92	-2.660037	-2.651797	12.049503	12.057743	7.462812	7.470747	1.361637	1.369877	16.071177	16.079417	13.312520	13.320455	
93	-2.641257	-2.633017	12.237299	12.245538	7.725726	7.733661	1.173842	1.182081	16.052397	16.060637	13.274961	13.282895	
94	-2.622871	-2.614631	12.421160	12.429400	7.983132	7.991066	0.989981	0.998220	16.034011	16.042251	13.238189	13.246123	
95	-2.604889	-2.596650	12.600976	12.609215	8.234874	8.242809	0.810165	0.818404	16.016030	16.024269	13.202225	13.210160	
96	-2.587323	-2.579083	12.776638	12.784878	8.480801	8.488736	0.634502	0.642742	15.998463	16.006703	13.167093	13.175028	
97	-2.570183	-2.561943	12.948041	12.956281	8.720766	8.728700	0.463099	0.471339	15.981323	15.989563	13.132812	13.140747	
98	-2.553479	-2.545239	13.115082	13.123321	8.954622	8.962557	0.296059	0.304299	15.964619	15.972859	13.099404	13.107339	
99	-2.537221	-2.528981	13.277659	13.285898	9.182230	9.190165	0.133482	0.141721	15.948361	15.956601	13.066889	13.074823	
100	-2.521419	-2.513180	13.435675	13.443915	9.403453	9.411387	-0.024534	-0.016295	15.932560	15.940800	13.035286	13.043220	
101	-2.506083	-2.497844	13.589035	13.597274	9.618156	9.626091	-0.177894	-0.169654	15.917224	15.925464	13.004614	13.012548	
102	-2.491222	-2.482983	13.737646	13.745885	9.826212	9.834146	-0.326505	-0.318265	15.902363	15.910602	12.974891	12.982826	
103	-2.476845	-2.468605	13.881418	13.889658	10.027494	10.035428	-0.470278	-0.462038	15.887985	15.896225	12.946137	12.954072	
104	-2.462960	-2.454720	14.020266	14.028506	10.221881	10.229815	-0.609126	-0.600886	15.874101	15.882340	12.918367	12.926302	
105	-2.449576	-2.441336	14.154106	14.162346	10.409256	10.417191	-0.742965	-0.734726	15.860717	15.868956	12.891599	12.899534	
106	-2.436701	-2.428461	14.282856	14.291096	10.589507	10.597441	-0.871716	-0.863476	15.847842	15.856081	12.865849	12.873784	
107	-2.424343	-2.416103	14.406440	14.414680	10.762524	10.770459	-0.995300	-0.987060	15.835483	15.843723	12.841133	12.849067	
108	-2.412509	-2.404269	14.524783	14.533023	10.928204	10.936139	-1.113642	-1.105403	15.823649	15.831889	12.817464	12.825399	
109	-2.401206	-2.392966	14.637813	14.646053	11.086446	11.094381	-1.226673	-1.218433	15.812346	15.820586	12.794858	12.802793	
110	-2.390441	-2.382201	14.745463	14.753703	11.237156	11.245091	-1.334323	-1.326083	15.801581	15.809821	12.773328	12.781263	
111	-2.380220	-2.371980	14.847668	14.855908	11.380243	11.388177	-1.436527	-1.428288	15.791360	15.799600	12.752887	12.760822	
112	-2.370550	-2.362311	14.944366	14.952605	11.515620	11.523554	-1.533225	-1.524985	15.781691	15.789930	12.733548	12.741482	
113	-2.361437	-2.353197	15.035498	15.043738	11.643205	11.651140	-1.624358	-1.616118	15.772577	15.780817	12.715321	12.723256	
114	-2.352886	-2.344646	15.121011	15.129251	11.762923	11.770858	-1.709870	-1.701631	15.764026	15.772266	12.698219	12.706153	
115	-2.344902	-2.336662	15.200852	15.209092	11.874701	11.882635	-1.789712	-1.781472	15.756042	15.764282	12.682251	12.690185	
116	-2.337489	-2.329250	15.274974	15.283213	11.978471	11.986405	-1.863833	-1.855593	15.748630	15.756870	12.667426	12.675361	
117	-2.330654	-2.322414	15.343331	15.351571	12.074171	12.082105	-1.932190	-1.923951	15.741794	15.750034	12.653755	12.661689	
118	-2.324399	-2.316159	15.405883	15.414123	12.161743	12.169678	-1.994742	-1.986503	15.735539	15.743779	12.641245	12.649179	
119	-2.318728	-2.310488	15.462592	15.470831	12.241135	12.249070	-2.051451	-2.043211	15.729868	15.738108	12.629903	12.637838	
120	-2.313645	-2.305405	15.513423	15.521663	12.312299	12.320234	-2.102283	-2.094043	15.724785	15.733025	12.619737	12.627672	
121	-2.309152	-2.300912	15.558347	15.566586	12.375192	12.383127	-2.147206	-2.138966	15.720293	15.728532	12.610753	12.618687	
122	-2.305253	-2.297014	15.597335	15.605575	12.429776	12.437710	-2.186195	-2.177955	15.716394	15.724633	12.602955	12.610890	
123	-2.301950	-2.293711	15.630366	15.638605	12.476017	12.483952	-2.219225	-2.210985	15.713091	15.721330	12.596350	12.604285	
124	-2.299245	-2.291005	15.657418	15.665657	12.513888	12.521823	-2.246277	-2.238037	15.710386	15.718625	12.590941	12.598876	
125	-2.297139	-2.288900	15.678475	15.686715	12.543365	12.551300	-2.267334	-2.259095	15.708280	15.716520	12.586733	12.594668	
126	-2.295634	-2.287395	15.693525	15.701765	12.564426	12.572360	-2.282384	-2.274145	15.706775	15.715015	12.583733	12.591667	
127	-2.294731	-2.286491	15.702558	15.710798	12.577023	12.584957	-2.291418	-2.283178	15.705871	15.714111	12.581976	12.589910	
